systematic_name,gene,treatment_id,fc_log2,p_value,adj_p_value,regulated
YJR060W,CBF1,HU,-0.3548875,0.110179623,0.341950111,FALSE
YJR064W,CCT5,HU,-0.070908333,0.594050966,0.804539406,FALSE
YJR065C,ARP3,HU,0.028938333,0.795379404,0.915055808,FALSE
YJR068W,RFC2,HU,-0.276144167,0.045791747,0.207505278,FALSE
YJR069C,HAM1,HU,-0.176294167,0.340475254,0.618010569,FALSE
YJR070C,LIA1,HU,-0.063714167,0.768730658,0.901463054,FALSE
YJR072C,NPA3,HU,0.1032325,0.689756358,0.861028742,FALSE
YJR073C,OPI3,HU,0.2959775,0.326349626,0.605056797,FALSE
YJR074W,MOG1,HU,-0.047968333,0.788504688,0.911866083,FALSE
YJR076C,CDC11,HU,0.036230833,0.864979505,0.94822105,FALSE
YJR077C,MIR1,HU,0.26368,0.157743323,0.414074659,FALSE
YJR088C,EMC2,HU,0.4653925,0.031979941,0.168869467,FALSE
YJR094W-A;YPR043W,NA,HU,-0.272004167,0.569662606,0.78921726,FALSE
YJR103W,URA8,HU,0.029534167,0.911397003,0.967674208,FALSE
YJR104C,SOD1,HU,-0.562355833,0.076631496,0.279859681,FALSE
YJR105W,ADO1,HU,0.045825833,0.810967369,0.923012932,FALSE
YJR109C,CPA2,HU,0.218961667,0.17885164,0.443970771,FALSE
YJR117W,STE24,HU,0.394138333,0.085523157,0.297125554,FALSE
YJR121W,ATP2,HU,-0.092405,0.437980359,0.697398517,FALSE
YJR123W,RPS5,HU,0.1960475,0.293340799,0.573137536,FALSE
YJR125C,ENT3,HU,0.027780833,0.842531427,0.937762589,FALSE
YJR137C,MET5,HU,0.347200833,0.001858609,0.027477038,FALSE
YJR139C,HOM6,HU,0.101713333,0.526496938,0.762051346,FALSE
YJR143C,PMT4,HU,0.764294167,0.005498095,0.05640627,FALSE
YJR144W,MGM101,HU,-0.37904,0.036442101,0.182756945,FALSE
YJR148W,BAT2,HU,0.679648333,5.45E-04,0.011654866,FALSE
YKL001C,MET14,HU,0.358009167,0.275728649,0.556494402,FALSE
YKL006W,RPL14A,HU,0.059810833,0.77453006,0.904464041,FALSE
YKL007W,CAP1,HU,-0.181496667,0.334262314,0.612886295,FALSE
YKL009W,MRT4,HU,0.05796,0.74894063,0.892056463,FALSE
YKL013C,ARC19,HU,0.242571667,0.26680189,0.547334458,FALSE
YKL016C,ATP7,HU,-0.05722,0.804983162,0.919846268,FALSE
YKL021C,MAK11,HU,-0.0887175,0.648495895,0.837361848,FALSE
YKL024C,URA6,HU,-0.09526,0.671903993,0.850788039,FALSE
YKL027W,TCD2,HU,-0.4206125,0.011005907,0.087847277,FALSE
YKL029C,MAE1,HU,0.169831667,0.106799243,0.335823782,FALSE
YKL033W-A,YKL033W,HU,0.233745,0.324805333,0.603855138,FALSE
YKL035W,UGP1,HU,-0.0101875,0.935887741,0.977286588,FALSE
YKL040C,NFU1,HU,-0.125753333,0.53565056,0.76798611,FALSE
YKL054C,DEF1,HU,0.401821667,0.10540127,0.333331065,FALSE
YKL056C,TMA19,HU,-0.88294,4.88E-04,0.010838485,FALSE
YKL057C,NUP120,HU,0.461353333,0.05102075,0.22097015,FALSE
YKL060C,FBA1,HU,0.210685833,0.63813601,0.831582523,FALSE
YKL065C,YET1,HU,-0.053645,0.818509525,0.927062534,FALSE
YKL067W,YNK1,HU,0.168755,0.371333615,0.64563023,FALSE
YKL068W,NUP100,HU,-0.211911667,0.282984295,0.56298074,FALSE
YKL073W,LHS1,HU,-0.174150833,0.175492967,0.439327713,FALSE
YKL077W,YKL077W,HU,0.001231667,0.994115349,0.998074009,FALSE
YKL080W,VMA5,HU,0.042674167,0.717778595,0.876692415,FALSE
YKL081W,TEF4,HU,0.191238333,0.313914219,0.592806278,FALSE
YKL085W,MDH1,HU,-0.145604167,0.474804217,0.726341444,FALSE
YKL103C,APE1,HU,-0.38434,0.053615106,0.227383062,FALSE
YKL104C,GFA1,HU,-0.014835833,0.930303425,0.974926004,FALSE
YKL114C,APN1,HU,-0.1441225,0.360431678,0.636177601,FALSE
YKL117W,SBA1,HU,0.022129167,0.95116547,0.983412884,FALSE
YKL120W,OAC1,HU,0.340415,0.09682491,0.319080765,FALSE
YKL126W,YPK1,HU,-0.254975833,0.109029344,0.339825489,FALSE
YKL127W,PGM1,HU,-0.209294167,0.084807227,0.295782618,FALSE
YKL129C,MYO3,HU,-0.2198475,0.419245278,0.684217193,FALSE
YKL142W,MRP8,HU,-0.420804167,0.105392385,0.333331065,FALSE
YKL145W,RPT1,HU,0.162305,0.094723606,0.31534654,FALSE
YKL150W,MCR1,HU,-0.329615833,0.017924959,0.11911237,FALSE
YKL152C,GPM1,HU,-0.191074167,0.599077409,0.807464528,FALSE
YKL157W,APE2,HU,-0.087293333,0.380539635,0.653540463,FALSE
YKL179C,COY1,HU,-0.1551425,0.467195049,0.720202921,FALSE
YKL180W,RPL17A,HU,0.036755833,0.84893654,0.940602479,FALSE
YKL181W,PRS1,HU,-0.056210833,0.703491781,0.868848083,FALSE
YKL182W,FAS1,HU,0.055505,0.705344911,0.869981189,FALSE
YKL193C,SDS22,HU,-0.017625833,0.908364653,0.966663067,FALSE
YKL196C,YKT6,HU,-0.1134425,0.580309661,0.79580149,FALSE
YKL204W,EAP1,HU,0.069933333,0.575236287,0.792590436,FALSE
YKL210W,UBA1,HU,-0.069011667,0.527449985,0.762557065,FALSE
YKL211C,TRP3,HU,0.296071667,0.030783101,0.164742051,FALSE
YKL212W,SAC1,HU,0.172870833,0.35691488,0.633034614,FALSE
YKL214C,YRA2,HU,-0.155936667,0.525183227,0.761344428,FALSE
YKL215C,OXP1,HU,0.225986667,0.175588424,0.439507043,FALSE
YKL216W,URA1,HU,-0.088989167,0.787438595,0.911404415,FALSE
YKR001C,VPS1,HU,-0.046859167,0.688644701,0.860211861,FALSE
YKR014C,YPT52,HU,0.032260833,0.829145978,0.931454519,FALSE
YKR016W,MIC60,HU,0.018421667,0.861455419,0.946372472,FALSE
YKR018C,YKR018C,HU,0.074496667,0.743711948,0.889124229,FALSE
YKR035W-A,DID2,HU,-0.308990833,0.011390582,0.089791169,FALSE
YKR042W,UTH1,HU,-0.880623333,0.075281849,0.277290899,FALSE
YKR043C,SHB17,HU,-0.143079167,0.301047196,0.580601135,FALSE
YKR048C,NAP1,HU,-0.017105833,0.937792931,0.977971941,FALSE
YKR057W,RPS21A,HU,-0.675211667,0.031411621,0.16684739,FALSE
YKR066C,CCP1,HU,-0.245168333,0.337429221,0.61557019,FALSE
YKR071C,DRE2,HU,0.355115833,0.119498556,0.356897278,FALSE
YKR074W,AIM29,HU,-0.3808925,0.14510557,0.396286241,FALSE
YKR080W,MTD1,HU,0.0843925,0.705842567,0.870216863,FALSE
YKR081C,RPF2,HU,0.4170325,0.114788982,0.349250779,FALSE
YKR082W,NUP133,HU,0.359191667,0.112610444,0.345902099,FALSE
YKR084C,HBS1,HU,0.058035833,0.715415584,0.87557397,FALSE
YKR092C,SRP40,HU,-0.024356667,0.94181462,0.979260038,FALSE
YKR095W,MLP1,HU,-0.111265,0.334625443,0.613153186,FALSE
YLL001W,DNM1,HU,-0.033074167,0.758545003,0.896263548,FALSE
YLL008W,DRS1,HU,0.1370625,0.434949923,0.695122437,FALSE
YLL018C,DPS1,HU,0.0196625,0.913190273,0.968503235,FALSE
YLL021W,SPA2,HU,0.01259,0.949900924,0.982973388,FALSE
YLL024C,SSA2,HU,0.19924,0.140344661,0.389201713,FALSE
YLL026W,HSP104,HU,0.072125,0.428002327,0.690594762,FALSE
YLL029W,FRA1,HU,-0.145906667,0.433009225,0.693671981,FALSE
YLL034C,RIX7,HU,0.117236667,0.426918879,0.689932201,FALSE
YLL036C,PRP19,HU,-0.056665,0.794336777,0.914722387,FALSE
YLL045C,RPL8B,HU,0.087844167,0.659658827,0.844063236,FALSE
YLL048C,YBT1,HU,0.234541667,0.264813697,0.545221405,FALSE
YLL050C,COF1,HU,-0.910346667,3.31E-06,2.33E-04,FALSE
YLR017W,MEU1,HU,-0.078608333,0.734286963,0.885414432,FALSE
YLR025W,SNF7,HU,-0.065606667,0.646871809,0.83664808,FALSE
YLR027C,AAT2,HU,0.1526725,0.202323261,0.474798291,FALSE
YLR028C,ADE16,HU,-0.0419225,0.75154744,0.893428493,FALSE
YLR029C,RPL15A,HU,0.388635833,0.104412771,0.332103944,FALSE
YLR033W,RSC58,HU,0.0575075,0.776006124,0.905099282,FALSE
YLR043C,TRX1,HU,-0.522760833,0.094760701,0.31541312,FALSE
YLR044C,PDC1,HU,-0.087878333,0.623510893,0.822655518,FALSE
YLR048W,RPS0B,HU,0.388468333,0.167594506,0.428478991,FALSE
YLR058C,SHM2,HU,0.223509167,0.068741303,0.262304605,FALSE
YLR060W,FRS1,HU,0.106484167,0.330921836,0.609495104,FALSE
YLR061W,RPL22A,HU,-0.4412675,0.011469407,0.090145328,FALSE
YLR075W,RPL10,HU,0.29109,0.223371363,0.498753679,FALSE
YLR089C,ALT1,HU,-0.1792975,0.413567027,0.68003471,FALSE
YLR100W,ERG27,HU,0.259889167,0.163184661,0.422206843,FALSE
YLR106C,MDN1,HU,0.199883333,0.257094681,0.536908516,FALSE
YLR109W,AHP1,HU,-0.010770833,0.966367891,0.988739361,FALSE
YLR113W,HOG1,HU,-0.044369167,0.835669137,0.934747539,FALSE
YLR133W,CKI1,HU,0.050016667,0.778949481,0.906555095,FALSE
YLR134W,PDC5,HU,0.160358333,0.612077242,0.815601988,FALSE
YLR150W,STM1,HU,-0.225038333,0.387346398,0.658822298,FALSE
YLR153C,ACS2,HU,0.276618333,0.007862892,0.070950926,FALSE
YLR163C,MAS1,HU,0.064251667,0.666373827,0.847698631,FALSE
YLR167W,RPS31,HU,0.143854167,0.628252007,0.82545262,FALSE
YLR172C,DPH5,HU,0.300168333,0.095588774,0.316838333,FALSE
YLR175W,CBF5,HU,-0.315125,0.075663565,0.27816933,FALSE
YLR179C,YLR179C,HU,0.055125,0.784076426,0.909567107,FALSE
YLR180W,SAM1,HU,0.164175,0.22702456,0.503212522,FALSE
YLR185W,RPL37A,HU,0.673836667,0.100510959,0.325709528,FALSE
YLR186W,EMG1,HU,-0.392711667,0.070191941,0.266004173,FALSE
YLR192C,HCR1,HU,0.069714167,0.554870547,0.780078606,FALSE
YLR195C,NMT1,HU,0.095391667,0.519916761,0.75830757,FALSE
YLR196W,PWP1,HU,-0.052499167,0.779019191,0.906607631,FALSE
YLR197W,NOP56,HU,-0.023400833,0.86251849,0.94700465,FALSE
YLR203C,MSS51,HU,0.053170833,0.794831022,0.914805296,FALSE
YLR208W,SEC13,HU,-0.067959167,0.648918855,0.837680802,FALSE
YLR209C,PNP1,HU,-0.272299167,0.146688435,0.398821341,FALSE
YLR216C,CPR6,HU,0.1498725,0.499796602,0.744291313,FALSE
YLR220W,CCC1,HU,0.299649167,0.146493943,0.398556845,FALSE
YLR222C,UTP13,HU,0.144343333,0.255949769,0.535546458,FALSE
YLR244C,MAP1,HU,0.149565,0.284132623,0.563988964,FALSE
YLR248W,RCK2,HU,-0.3486425,0.009115096,0.077894175,FALSE
YLR249W,YEF3,HU,0.065361667,0.634527173,0.829322644,FALSE
YLR257W,YLR257W,HU,-0.1779525,0.456280017,0.711100757,FALSE
YLR259C,HSP60,HU,0.1914775,0.0638473,0.251161828,FALSE
YLR262C,YPT6,HU,0.103771667,0.717813265,0.876692415,FALSE
YLR270W,DCS1,HU,-0.1629725,0.223487081,0.498861126,FALSE
YLR276C,DBP9,HU,0.183660833,0.32510658,0.604049989,FALSE
YLR286C,CTS1,HU,-0.304741667,0.191750427,0.461913485,FALSE
YLR287C-A;YOR182C,NA,HU,-0.028508333,0.938110807,0.978128807,FALSE
YLR291C,GCD7,HU,-0.156374167,0.438615989,0.697891281,FALSE
YLR292C,SEC72,HU,0.378301667,0.117080448,0.353225555,FALSE
YLR300W,EXG1,HU,-0.278650833,0.116445966,0.35211807,FALSE
YLR301W,HRI1,HU,0.299896667,0.218698005,0.493703277,FALSE
YLR304C,ACO1,HU,-0.135415,0.371217989,0.645550864,FALSE
YLR314C,CDC3,HU,0.068686667,0.548527524,0.776158664,FALSE
YLR321C,SFH1,HU,-0.13678,0.442374757,0.700829807,FALSE
YLR325C,RPL38,HU,0.40565,0.07908966,0.284950832,FALSE
YLR328W,NMA1,HU,0.01718,0.930325789,0.974926004,FALSE
YLR330W,CHS5,HU,-0.209185833,0.220101835,0.494897185,FALSE
YLR335W,NUP2,HU,0.22938,0.068793992,0.262431336,FALSE
YLR340W,RPP0,HU,0.090811667,0.672826419,0.851138943,FALSE
YLR342W,FKS1,HU,0.246520833,0.221544579,0.49677686,FALSE
YLR344W,RPL26A,HU,0.04944,0.814204259,0.925081232,FALSE
YLR347C,KAP95,HU,0.4795575,0.007061725,0.066609825,FALSE
YLR348C,DIC1,HU,0.410133333,0.023627955,0.140573546,FALSE
YLR351C,NIT3,HU,-0.205696667,0.355342632,0.631788721,FALSE
YLR354C,TAL1,HU,-0.152435,0.281094624,0.561325155,FALSE
YLR355C,ILV5,HU,0.2775725,0.297663206,0.577424681,FALSE
YLR359W,ADE13,HU,0.179198333,0.144166443,0.39482749,FALSE
YLR370C,ARC18,HU,0.34848,0.16848092,0.429495402,FALSE
YLR372W,ELO3,HU,0.300658333,0.225835067,0.501976626,FALSE
YLR378C,SEC61,HU,0.4839775,0.061242256,0.245474609,FALSE
YLR380W,CSR1,HU,0.077793333,0.531785324,0.76531872,FALSE
YLR384C,IKI3,HU,0.1690575,0.219902748,0.49469069,FALSE
YLR388W,RPS29A,HU,0.2604725,0.290747154,0.570272763,FALSE
YLR389C,STE23,HU,-0.022048333,0.891664734,0.960038185,FALSE
YLR398C,SKI2,HU,-0.3205175,0.070612984,0.267217796,FALSE
YLR401C,DUS3,HU,0.270648333,0.039307807,0.191110754,FALSE
YLR406C,RPL31B,HU,-0.328888333,0.081129111,0.28874076,FALSE
YLR409C,UTP21,HU,0.090265,0.687260748,0.859570945,FALSE
YLR410W,VIP1,HU,0.113926667,0.587496289,0.79977175,FALSE
YLR418C,CDC73,HU,0.048211667,0.69259687,0.86235742,FALSE
YLR420W,URA4,HU,0.075738333,0.689355533,0.860661282,FALSE
YLR421C,RPN13,HU,-0.267814167,0.172319031,0.434877679,FALSE
YLR429W,CRN1,HU,-0.007025833,0.956316128,0.985317236,FALSE
YLR432W,IMD3,HU,0.195086667,0.344686678,0.621934354,FALSE
YLR438W,CAR2,HU,0.116375,0.489088467,0.73704829,FALSE
YLR441C,RPS1A,HU,0.042244167,0.86993428,0.950016492,FALSE
YLR447C,VMA6,HU,0.192106667,0.334117021,0.612769289,FALSE
YLR448W,RPL6B,HU,-0.69152,0.161638274,0.419816932,FALSE
YLR449W,FPR4,HU,0.153704167,0.127496571,0.369424693,FALSE
YML001W,YPT7,HU,-0.092168333,0.665741653,0.847303384,FALSE
YML004C,GLO1,HU,0.032450833,0.857306019,0.944372562,FALSE
YML008C,ERG6,HU,-0.0938175,0.503700365,0.747476714,FALSE
YML010W,SPT5,HU,0.048375,0.646451398,0.836435327,FALSE
YML012W,ERV25,HU,-0.022671667,0.916742122,0.969917822,FALSE
YML017W,PSP2,HU,-0.064640833,0.678179453,0.854526953,FALSE
YML022W,APT1,HU,0.006191667,0.971521652,0.990554253,FALSE
YML028W,TSA1,HU,0.171563333,0.346691005,0.623769959,FALSE
YML048W,GSF2,HU,0.130131667,0.54808418,0.775992839,FALSE
YML052W,SUR7,HU,0.266065833,0.240671484,0.519126824,FALSE
YML056C,IMD4,HU,0.1755225,0.168572132,0.429609205,FALSE
YML063W,RPS1B,HU,0.222035,0.237449016,0.515464684,FALSE
YML069W,POB3,HU,0.162859167,0.280671363,0.560917098,FALSE
YML070W,DAK1,HU,-0.1418375,0.184710021,0.452156014,FALSE
YML072C,TCB3,HU,0.337264167,0.061847401,0.246854417,FALSE
YML073C,RPL6A,HU,-0.396935833,0.048455391,0.214490258,FALSE
YML074C,FPR3,HU,0.10385,0.429055237,0.691030549,FALSE
YML078W,CPR3,HU,-0.308566667,0.166599807,0.427198927,FALSE
YML085C,TUB1,HU,0.100895,0.55749777,0.781639716,FALSE
YML086C,ALO1,HU,-0.083045833,0.554125189,0.779651642,FALSE
YML092C,PRE8,HU,-0.303455,0.020670468,0.129695678,FALSE
YML093W,UTP14,HU,0.083819167,0.683886078,0.857619939,FALSE
YML094W,GIM5,HU,-0.405768333,0.325066184,0.604048165,FALSE
YML100W,TSL1,HU,-0.405819167,0.005064896,0.053472914,FALSE
YML105C,SEC65,HU,-0.203051667,0.226700632,0.502840425,FALSE
YML106W,URA5,HU,0.121728333,0.510025109,0.751204507,FALSE
YML110C,COQ5,HU,0.152595833,0.473793992,0.725616266,FALSE
YML115C,VAN1,HU,-0.031120833,0.871761617,0.950960547,FALSE
YML124C,TUB3,HU,0.193639167,0.23685149,0.514742916,FALSE
YML125C,PGA3,HU,0.223575833,0.392634953,0.66269037,FALSE
YML126C,ERG13,HU,-0.061808333,0.596531059,0.806295446,FALSE
YML128C,MSC1,HU,-0.754529167,7.57E-04,0.014778476,FALSE
YML130C,ERO1,HU,0.229360833,0.17824086,0.443050707,FALSE
YMR008C,PLB1,HU,0.1400375,0.387630733,0.658985517,FALSE
YMR012W,CLU1,HU,0.079358333,0.628022901,0.825442752,FALSE
YMR027W,YMR027W,HU,-0.055925833,0.746699644,0.890820944,FALSE
YMR031C,EIS1,HU,-0.369419167,3.16E-04,0.007974676,FALSE
YMR038C,CCS1,HU,0.164109167,0.324270346,0.603194825,FALSE
YMR039C,SUB1,HU,-0.207669167,0.079105878,0.284950832,FALSE
YMR049C,ERB1,HU,0.1394325,0.298206266,0.577947172,FALSE
YMR058W,FET3,HU,0.48894,0.06567772,0.255590367,FALSE
YMR062C,ARG7,HU,0.362379167,0.031234003,0.166262941,FALSE
YMR072W,ABF2,HU,0.3195025,0.210384149,0.484161332,FALSE
YMR074C,YMR074C,HU,-0.574793333,0.02630454,0.149999007,FALSE
YMR079W,SEC14,HU,0.247200833,0.11303382,0.346413952,FALSE
YMR080C,NAM7,HU,0.002749167,0.986335683,0.995286822,FALSE
YMR083W,ADH3,HU,0.10997,0.451143242,0.706946901,FALSE
YMR091C,NPL6,HU,-0.083936667,0.53219813,0.765642755,FALSE
YMR092C,AIP1,HU,-0.072646667,0.537770612,0.769584471,FALSE
YMR093W,UTP15,HU,-0.117021667,0.464919798,0.718165629,FALSE
YMR099C,YMR099C,HU,0.239550833,0.065171991,0.254508041,FALSE
YMR105C,PGM2,HU,-0.565993333,0.002384255,0.032085708,FALSE
YMR108W,ILV2,HU,0.341301667,0.027106185,0.152985352,FALSE
YMR109W,MYO5,HU,-0.100306667,0.642402102,0.834200365,FALSE
YMR116C,ASC1,HU,-0.31753,0.123160513,0.362839075,FALSE
YMR120C,ADE17,HU,0.1368675,0.251904633,0.531128562,FALSE
YMR121C,RPL15B,HU,0.655095,0.043096336,0.200992772,FALSE
YMR125W,STO1,HU,0.182338333,0.412612331,0.679250279,FALSE
YMR128W,ECM16,HU,-0.159679167,0.347282388,0.624255656,FALSE
YMR129W,POM152,HU,0.516211667,0.013320508,0.09861434,FALSE
YMR131C,RRB1,HU,0.243614167,0.156305785,0.411940113,FALSE
YMR142C,RPL13B,HU,0.093111667,0.734917937,0.885747684,FALSE
YMR146C,TIF34,HU,0.145414167,0.315523594,0.594415716,FALSE
YMR152W,YIM1,HU,-0.724146667,0.002350098,0.031811666,FALSE
YMR170C,ALD2,HU,-0.276583333,0.123520065,0.363521919,FALSE
YMR173W,DDR48,HU,-0.6378925,0.015714022,0.10978915,FALSE
YMR178W,YMR178W,HU,-0.129650833,0.469611648,0.722281697,FALSE
YMR183C,SSO2,HU,-1.015786667,9.64E-04,0.017604565,TRUE
YMR186W,HSC82,HU,-0.1923725,0.478341614,0.729251593,FALSE
YMR189W,GCV2,HU,-0.188836667,0.19456011,0.465477748,FALSE
YMR194W,RPL36A,HU,0.026440833,0.929911991,0.97479482,FALSE
YMR197C,VTI1,HU,-0.3278,0.326415397,0.605110684,FALSE
YMR202W,ERG2,HU,0.507823333,0.040065141,0.193022797,FALSE
YMR203W,TOM40,HU,0.072985833,0.563415912,0.785602381,FALSE
YMR205C,PFK2,HU,0.17951,0.140557051,0.389468738,FALSE
YMR208W,ERG12,HU,0.152349167,0.5641129,0.785943216,FALSE
YMR214W,SCJ1,HU,-0.150735833,0.197182902,0.468878017,FALSE
YMR215W,GAS3,HU,-0.3604,0.007348997,0.068100954,FALSE
YMR217W,GUA1,HU,0.265050833,0.027604624,0.154662746,FALSE
YMR220W,ERG8,HU,0.082165,0.754082269,0.894374328,FALSE
YMR226C,YMR226C,HU,-0.081214167,0.49813816,0.74309905,FALSE
YMR229C,RRP5,HU,0.167334167,0.227451649,0.503749225,FALSE
YMR235C,RNA1,HU,0.017998333,0.871328264,0.950905387,FALSE
YMR241W,YHM2,HU,0.138016667,0.374212141,0.648039611,FALSE
YMR242C;YOR312C,NA,HU,-0.0404975,0.830101669,0.931818921,FALSE
YMR246W,FAA4,HU,0.07324,0.668239402,0.848780389,FALSE
YMR260C,TIF11,HU,0.0354325,0.883022599,0.956029834,FALSE
YMR261C,TPS3,HU,0.087583333,0.455211285,0.71030516,FALSE
YMR272C,SCS7,HU,0.44376,0.033339763,0.173029152,FALSE
YMR290C,HAS1,HU,-0.0060975,0.968893299,0.98976144,FALSE
YMR296C,LCB1,HU,0.217551667,0.213774909,0.488197433,FALSE
YMR297W,PRC1,HU,0.231908333,0.397759148,0.666992014,FALSE
YMR300C,ADE4,HU,0.1549725,0.098533033,0.322025806,FALSE
YMR305C,SCW10,HU,-0.236781667,0.347238232,0.624246042,FALSE
YMR307W,GAS1,HU,0.115633333,0.600293658,0.8084201,FALSE
YMR308C,PSE1,HU,0.36074,0.013772903,0.100964219,FALSE
YMR309C,NIP1,HU,0.109061667,0.523174747,0.760224783,FALSE
YMR311C,GLC8,HU,-0.925143333,0.031074069,0.165725107,FALSE
YMR314W,PRE5,HU,-0.688965,2.89E-04,0.00747897,FALSE
YMR315W,YMR315W,HU,-0.078013333,0.66569203,0.847303384,FALSE
YMR318C,ADH6,HU,-0.049105833,0.806100816,0.920273652,FALSE
YNL002C,RLP7,HU,-0.29791,0.158785788,0.415604736,FALSE
YNL004W,HRB1,HU,-0.253610833,0.168369375,0.42927036,FALSE
YNL007C,SIS1,HU,0.161744167,0.229027272,0.505354631,FALSE
YNL010W,YNL010W,HU,0.396166667,0.089136831,0.304156562,FALSE
YNL014W,HEF3,HU,0.055441667,0.928126112,0.97406456,FALSE
YNL016W,PUB1,HU,0.651834167,0.042995751,0.200757536,FALSE
YNL037C,IDH1,HU,-0.028571667,0.825823503,0.930175973,FALSE
YNL044W,YIP3,HU,-0.042348333,0.770057223,0.902210241,FALSE
YNL045W,LAP2,HU,-0.104309167,0.465704809,0.718806519,FALSE
YNL055C,POR1,HU,0.0847775,0.771222951,0.90266325,FALSE
YNL061W,NOP2,HU,0.142815833,0.272457687,0.553177889,FALSE
YNL064C,YDJ1,HU,0.401365833,0.053940138,0.227942323,FALSE
YNL067W,RPL9B,HU,-0.15133,0.530778509,0.764853314,FALSE
YNL069C,RPL16B,HU,-0.306581667,0.157252513,0.413232995,FALSE
YNL071W,LAT1,HU,-0.142175833,0.347361604,0.624337222,FALSE
YNL075W,IMP4,HU,0.235385833,0.282717871,0.562895491,FALSE
YNL079C,TPM1,HU,-0.935875,3.78E-04,0.009108929,FALSE
YNL084C,END3,HU,-0.109315,0.348621801,0.625566254,FALSE
YNL085W,MKT1,HU,-0.086534167,0.663417953,0.846213919,FALSE
YNL088W,TOP2,HU,-0.0135375,0.93409693,0.976793586,FALSE
YNL096C,RPS7B,HU,-0.43671,0.216377883,0.491321172,FALSE
YNL098C,RAS2,HU,-0.008763333,0.948709394,0.982415015,FALSE
YNL104C,LEU4,HU,0.171665,0.244733044,0.523825082,FALSE
YNL108C,YNL108C,HU,0.14974,0.45169552,0.707316701,FALSE
YNL112W,DBP2,HU,-0.059549167,0.598799089,0.807354808,FALSE
YNL113W,RPC19,HU,-0.778484167,0.009182867,0.078273918,FALSE
YNL118C,DCP2,HU,0.235888333,0.10468593,0.332323632,FALSE
YNL121C,TOM70,HU,-0.1619125,0.267245801,0.547640921,FALSE
YNL123W,NMA111,HU,0.221099167,0.056610004,0.234340268,FALSE
YNL131W,TOM22,HU,-0.0678075,0.818268453,0.926910389,FALSE
YNL132W,KRE33,HU,0.1539425,0.419305315,0.684254649,FALSE
YNL134C,YNL134C,HU,0.1631775,0.362358462,0.637780162,FALSE
YNL135C,FPR1,HU,-0.466815833,0.253763583,0.532959687,FALSE
YNL138W,SRV2,HU,0.057455,0.688067563,0.859967927,FALSE
YNL141W,AAH1,HU,0.223355833,0.170778029,0.432307591,FALSE
YNL154C,YCK2,HU,0.0355175,0.876735949,0.953086157,FALSE
YNL160W,YGP1,HU,-0.747959167,8.47E-04,0.016038672,FALSE
YNL175C,NOP13,HU,0.0895325,0.565674859,0.786755204,FALSE
YNL178W,RPS3,HU,-0.218284167,0.296757802,0.576455156,FALSE
YNL182C,IPI3,HU,0.015773333,0.897394765,0.962235841,FALSE
YNL189W,SRP1,HU,0.218731667,0.239593926,0.517773821,FALSE
YNL207W,RIO2,HU,-0.0154925,0.902305784,0.964243536,FALSE
YNL208W,YNL208W,HU,-0.796235,0.059010211,0.24055201,FALSE
YNL209W,SSB2,HU,0.084814167,0.582972315,0.797289886,FALSE
YNL216W,RAP1,HU,0.193898333,0.253786139,0.532959687,FALSE
YNL220W,ADE12,HU,0.19902,0.191273143,0.461344601,FALSE
YNL229C,URE2,HU,0.001255833,0.995657092,0.998661442,FALSE
YNL231C,PDR16,HU,0.074204167,0.668221401,0.848780389,FALSE
YNL232W,CSL4,HU,0.00898,0.967783086,0.989478891,FALSE
YNL239W,LAP3,HU,-0.177891667,0.36487276,0.639762644,FALSE
YNL241C,ZWF1,HU,0.0353225,0.823557135,0.92941583,FALSE
YNL243W,SLA2,HU,0.133336667,0.428976801,0.690995625,FALSE
YNL244C,SUI1,HU,-0.513706667,0.054114219,0.228494644,FALSE
YNL247W,YNL247W,HU,0.185809167,0.090562551,0.306442744,FALSE
YNL248C,RPA49,HU,-0.167669167,0.402317398,0.670619867,FALSE
YNL251C,NRD1,HU,0.2606125,0.140975591,0.389954972,FALSE
YNL255C,GIS2,HU,-0.111731667,0.725861218,0.881174602,FALSE
YNL256W,FOL1,HU,-0.045485833,0.826718292,0.930480665,FALSE
YNL281W,HCH1,HU,-0.332393333,0.158710021,0.415531127,FALSE
YNL284C-B,TY1B,HU,0.455688333,0.051348115,0.221919119,FALSE
YNL287W,SEC21,HU,-0.032579167,0.804721687,0.919724656,FALSE
YNL290W,RFC3,HU,0.017229167,0.885867504,0.957512256,FALSE
YNL301C;YOL120C,NA,HU,0.535046667,0.027159601,0.153099491,FALSE
YNL302C;YOL121C,NA,HU,0.2817525,0.121632286,0.360406504,FALSE
YNL307C,MCK1,HU,-0.1672,0.258751844,0.538885919,FALSE
YNL308C,KRI1,HU,0.1111775,0.576641067,0.79351316,FALSE
YNL313C,EMW1,HU,0.1586525,0.628314941,0.82545262,FALSE
YNR001C,CIT1,HU,0.089713333,0.446162832,0.703564466,FALSE
YNR016C,ACC1,HU,0.127623333,0.31901242,0.598178682,FALSE
YNR018W,RCF2,HU,0.121440833,0.620270161,0.820528896,FALSE
YNR021W,YNR021W,HU,0.540075,0.019716172,0.126240979,FALSE
YNR035C,ARC35,HU,0.401776667,0.129582008,0.372742661,FALSE
YNR043W,MVD1,HU,-0.053603333,0.701042903,0.867458607,FALSE
YNR050C,LYS9,HU,0.280628333,0.084246835,0.294720158,FALSE
